,Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
437,6070,43010,2012-10-09,Crítica,40,233.2,0.0,Aéreo Normal,74.83,5.68,1.46,Bryan Spruell,Recife,95051,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,0.39,2012-10-09
438,7127,50849,2012-10-04,Baixa,47,307.37,0.04,Aéreo Rápido,-249.27,6.48,9.17,Larry Tron,Natal,84118,Rio Grande do Norte,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1996,Small Box,0.37,2012-10-09
439,8140,58181,2012-10-07,Não Especificada,5,36.43,0.04,Aéreo Normal,-22.04,5.98,7.15,William Brown,Itajaí,30062,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Papel,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,2012-10-09
440,594,4067,2012-10-06,Alta,16,118.38,0.04,Aéreo Normal,-42.458,7.1,6.05,Shahid Shariari,Anápolis,48375,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2012-10-08
441,1299,9509,2012-10-07,Não Especificada,36,12175.82,0.02,Transporte Rodoviário,2825.15,320.98,58.95,Joy Bell,Palmas,60130,Tocantins,Norte,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,2012-10-08
442,1300,9509,2012-10-07,Não Especificada,5,101.21,0.1,Aéreo Rápido,2.13,18.97,5.21,Joy Bell,Palmas,60130,Tocantins,Norte,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1887,Small Box,0.37,2012-10-08
443,2319,16709,2012-10-06,Alta,3,24.36,0.07,Aéreo Normal,-13.01,6.48,5.74,Giulietta Dortch,Recife,94086,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1994,Small Box,0.37,2012-10-08
444,4692,33444,2012-10-06,Média,8,127.8,0.07,Aéreo Normal,-30.48,14.97,7.51,Alan Barnes,Goiânia,60107,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Pizazz® Global Quick File™,Small Box,0.57,2012-10-08
445,4743,33731,2012-10-08,Alta,32,109.01,0.09,Aéreo Normal,8.45,3.58,1.63,Jonathan Doherty,Porto Alegre,27534,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Elásticos,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,2012-10-08
446,4813,34241,2012-10-08,Baixa,4,207.55,0.08,Aéreo Normal,16.23,52.71,2.5,Sanjit Chand,Cuiabá,50701,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Envelopes,"Strathmore #10 Envelopes, Ultimate White",Small Box,0.36,2012-10-08
447,6030,42722,2012-10-07,Não Especificada,23,1152.16,0.0,Aéreo Normal,286.98,48.92,4.5,Fred Harton,João Pessoa,80219,Paraíba,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,2012-10-08
448,6042,42848,2012-10-06,Não Especificada,50,387.79,0.01,Aéreo Normal,-56.51,7.64,5.83,David Philippe,Goianésia,75482,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2012-10-08
449,7123,50818,2012-10-06,Média,34,5518.5315,0.1,Aéreo Normal,1111.257,205.99,8.99,Neoma Murray,Florianópolis,30458,Santa Catarina,Sul,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,TimeportP7382,Small Box,0.56,2012-10-08
450,1301,9509,2012-10-07,Não Especificada,32,1585.64,0.02,Aéreo Normal,707.15,48.91,5.81,Joy Bell,Palmas,60130,Tocantins,Norte,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1891,Small Box,0.38,2012-10-07
451,2173,15651,2012-10-04,Crítica,40,2182.91,0.1,Aéreo Rápido,549.45,60.22,3.5,Anemone Ratner,Porto Alegre,23834,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2012-10-07
452,4222,29991,2012-10-05,Baixa,41,123.11,0.06,Aéreo Normal,48.93,3.15,0.49,Ryan Crowe,Jandaia do Sul,33160,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Etiquetas,Self-Adhesive Removable Labels,Small Box,0.37,2012-10-07
453,4691,33444,2012-10-06,Média,11,30.51,0.09,Aéreo Normal,-17.68,2.6,2.4,Alan Barnes,Goiânia,60107,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,12 Colored Short Pencils,Wrap Bag,0.58,2012-10-07
454,6444,45825,2012-10-07,Média,43,272.63,0.04,Aéreo Normal,-64.45,6.48,5.14,Liz Price,Florianópolis,41075,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 23,Small Box,0.37,2012-10-07
455,545,3655,2012-10-05,Crítica,24,2750.107,0.0,Aéreo Normal,600.417,125.99,7.69,Tony Sayre,Feira de Santana,98270,Bahia,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Timeport L7089,Small Box,0.58,2012-10-06
456,794,5697,2012-10-04,Crítica,31,371.68,0.03,Aéreo Normal,-13.32,11.29,5.03,Max Jones,São Paulo,19601,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,X-Rack™ File for Hanging Folders,Small Box,0.59,2012-10-06
457,2174,15651,2012-10-04,Crítica,14,1144.35,0.05,Aéreo Normal,-448.6,80.98,35.0,Anemone Ratner,Porto Alegre,23834,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,2012-10-06
458,2175,15651,2012-10-04,Crítica,8,1496.83,0.07,Transporte Rodoviário,-329.72,179.29,56.2,Anemone Ratner,Porto Alegre,23834,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Mobiliário,Mesas,Bevis Round Conference Room Tables and Bases,Jumbo Box,0.71,2012-10-06
459,5207,36998,2012-09-29,Baixa,41,265.39,0.1,Aéreo Normal,-237.01,6.48,9.54,Christine Abelman,Feira de Santana,99207,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1905,Small Box,0.37,2012-10-06
460,5389,38336,2012-10-05,Crítica,14,91.75,0.07,Aéreo Normal,2.822,6.75,2.99,Julie Creighton,Cuiabá,50021,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,2012-10-06
461,5390,38336,2012-10-05,Crítica,31,346.57,0.0,Aéreo Normal,-116.45,10.97,6.5,Julie Creighton,Cuiabá,52722,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,Micro Innovations 104 Keyboard,Small Box,0.64,2012-10-06
462,7195,51333,2012-10-04,Não Especificada,30,2219.79,0.1,Transporte Rodoviário,-9.4482,80.97,33.6,Theone Pippenger,Anápolis,55441,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2012-10-06
463,7196,51333,2012-10-04,Não Especificada,25,237.36,0.07,Aéreo Normal,-117.86,9.06,9.86,Theone Pippenger,Anápolis,55441,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,2012-10-06
464,7772,55623,2012-10-05,Crítica,47,10348.73,0.09,Transporte Rodoviário,1094.57,227.55,32.48,Jack Garza,Maringá,32114,Paraná,Sul,Brasil,Corporativo,Mobiliário,Mesas,Hon Rectangular Conference Tables,Jumbo Box,0.68,2012-10-06
465,544,3655,2012-10-05,Crítica,3,62.54,0.02,Aéreo Normal,-30.7395,15.99,13.18,Tony Sayre,Feira de Santana,98270,Bahia,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2012-10-05
466,1187,8678,2012-09-30,Baixa,31,937.8,0.0,Aéreo Normal,27.12,29.74,6.64,Ken Black,Curitiba,71603,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,2012-10-05
467,6210,44000,2012-10-04,Não Especificada,19,332.38,0.05,Aéreo Normal,89.95,17.78,5.03,Dan Campbell,Recife,92544,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,2012-10-05
468,6546,46534,2012-10-03,Alta,13,1341.31,0.05,Aéreo Normal,5.549999999999983,99.99,19.99,Chris Cortes,Rio de Janeiro,5701,Rio de Janeiro,Sudeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2012-10-05
469,145,929,2012-10-01,Alta,21,227.66,0.04,Aéreo Normal,-100.16,10.97,6.5,Luke Foster,Recife,95928,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Periféricos,Micro Innovations 104 Keyboard,Small Box,0.64,2012-10-04
470,619,4261,2012-10-02,Crítica,33,195.98,0.08,Aéreo Normal,-71.47,5.98,5.35,Lela Donovan,Anápolis,48034,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1947,Small Box,0.4,2012-10-04
471,620,4261,2012-10-02,Crítica,32,9235.97,0.04,Aéreo Normal,2848.17,300.65,24.49,Lela Donovan,Anápolis,48195,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2012-10-04
472,621,4261,2012-10-02,Crítica,48,274.38,0.04,Aéreo Normal,-94.82,5.78,5.37,Lela Donovan,Anápolis,48195,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1950,Small Box,0.36,2012-10-04
473,2578,18596,2012-10-02,Baixa,42,4917.69,0.02,Transporte Rodoviário,126.31,110.98,30.0,Adam Bellavance,Salvador,59601,Bahia,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,0.71,2012-10-04
474,2579,18596,2012-10-02,Baixa,32,416.8,0.01,Aéreo Normal,223.38,12.53,0.5,Adam Bellavance,Salvador,59601,Bahia,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Etiquetas,Avery 485,Small Box,0.38,2012-10-04
475,2857,20579,2012-10-01,Média,16,1434.086,0.1,Aéreo Normal,-26.246,110.99,8.99,Jim Epp,Porto Alegre,24060,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,LX 677,Small Box,0.57,2012-10-04
476,3574,25476,2012-10-02,Não Especificada,21,676.69,0.09,Aéreo Normal,138.1,35.41,1.99,Cyra Reiten,Recife,91745,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Periféricos,Imation DVD-RAM discs,Small Pack,0.43,2012-10-04
477,4309,30720,2012-09-27,Baixa,5,32.77,0.07,Aéreo Normal,-17.1925,5.74,5.01,Bill Shonely,Recife,90805,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Binder Posts,Small Box,0.39,2012-10-04
478,4310,30720,2012-09-27,Baixa,37,1701.53,0.01,Aéreo Rápido,735.99,43.98,1.99,Bill Shonely,Recife,90805,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-10-04
479,4389,31266,2012-10-03,Alta,16,6573.75,0.04,Transporte Rodoviário,1197.05,399.98,12.06,Rob Haberlin,São Paulo,15122,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2012-10-04
480,5206,36998,2012-09-29,Baixa,50,481.23,0.07,Aéreo Normal,-409.24,9.98,12.52,Christine Abelman,Feira de Santana,99207,Bahia,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2012-10-04
481,6208,44000,2012-10-04,Não Especificada,18,85.03,0.05,Aéreo Normal,-75.31,4.28,6.72,Dan Campbell,Vitória,4330,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1927,Small Box,0.4,2012-10-04
482,6209,44000,2012-10-04,Não Especificada,17,119.51,0.06,Aéreo Normal,-51.3015,7.1,6.05,Dan Campbell,Recife,92544,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2012-10-04
483,6211,44000,2012-10-04,Não Especificada,15,502.8,0.0,Aéreo Normal,-19.1,30.98,19.51,Dan Campbell,Belo Horizonte,6492,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,2012-10-04
484,50,293,2012-10-01,Alta,27,244.57,0.01,Aéreo Normal,46.7075,8.69,2.99,Barry French,Manaus,60035,Amazonas,Norte,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2012-10-03
485,146,929,2012-10-01,Alta,39,84.33,0.04,Aéreo Normal,-64.29,2.08,2.56,Luke Foster,Recife,95928,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,2012-10-03
486,618,4261,2012-10-02,Crítica,22,1556.87,0.04,Transporte Rodoviário,-521.42,68.81,60.0,Lela Donovan,Anápolis,48034,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2012-10-03
487,3575,25476,2012-10-02,Não Especificada,4,13698.96,0.05,Aéreo Normal,-9078.94,3499.99,24.49,Cyra Reiten,Recife,91745,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Copiadoras e fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,2012-10-03
488,49,293,2012-10-01,Alta,49,10123.02,0.07,Transporte Rodoviário,457.81,208.16,68.02,Barry French,Manaus,60035,Amazonas,Norte,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Jumbo Drum,0.58,2012-10-02
489,859,6150,2012-10-01,Crítica,38,191.14,0.06,Aéreo Normal,82.65,4.98,0.8,Mitch Gastineau,São Luís,88240,Maranhão,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2012-10-02
490,2291,16518,2012-09-29,Crítica,36,2628.9224999999997,0.03,Aéreo Normal,832.194,85.99,0.99,Ken Dana,Salvador,59715,Bahia,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory34,Wrap Bag,0.55,2012-10-02
491,2533,18374,2012-09-30,Baixa,21,150.16,0.09,Aéreo Normal,-32.78,7.28,5.47,Nick Crebassa,Florianópolis,71111,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Papel,Southworth Structures Collection™,Small Box,0.35,2012-10-02
492,2673,19361,2012-09-23,Baixa,21,788.85,0.06,Aéreo Normal,317.5345,37.7,2.99,Valerie Takahito,Curitiba,33614,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Vinyl Sectional Post Binders,Small Box,0.35,2012-10-02
493,3204,22980,2012-10-01,Não Especificada,17,224.09,0.0,Aéreo Normal,-27.92,12.44,6.27,Rob Haberlin,Cuiabá,50401,Mato Grosso,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Eldon Simplefile® Box Office®,Medium Box,0.57,2012-10-02
494,3205,22980,2012-10-01,Não Especificada,10,56.05,0.06,Aéreo Normal,-27.73,4.98,5.49,Rob Haberlin,São Paulo,15122,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1952,Small Box,0.38,2012-10-02
495,4311,30720,2012-09-27,Baixa,27,2398.9,0.09,Aéreo Rápido,656.95,95.46,18.13,Bill Shonely,Vitória,4901,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Large Box,0.56,2012-10-02
496,7828,55968,2012-09-30,Baixa,40,73.62,0.05,Aéreo Normal,0.86,1.82,1.0,Carol Triggs,Ribeirão Pires,14224,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,2012-10-02
497,2573,18592,2012-09-30,Crítica,2,25.72,0.04,Aéreo Normal,-15.5,10.98,3.37,Nora Pelletier,Curitiba,33881,Paraná,Sul,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2012-10-01
498,3728,26657,2012-09-29,Média,28,1107.64,0.06,Aéreo Normal,333.1745,40.98,7.47,Troy Blackwell,Ibaiti,33461,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2012-10-01
499,3830,27300,2012-09-30,Não Especificada,50,3333.1,0.1,Aéreo Normal,-85.03,73.98,4.0,Stephanie Ulpright,São Paulo,44312,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Periféricos,Keytronic French Keyboard,Small Box,0.79,2012-10-01
500,5208,36998,2012-09-29,Baixa,8,56.5,0.02,Aéreo Normal,-17.16,6.48,5.19,Christine Abelman,Feira de Santana,99207,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1995,Small Box,0.37,2012-10-01
501,5595,39654,2012-09-30,Média,39,856.15,0.03,Aéreo Rápido,330.0295,21.38,2.99,Grant Thornton,Recife,95037,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Trimflex™ Flexible Post Binders,Small Box,0.37,2012-10-01
502,2290,16518,2012-09-29,Crítica,4,80.29,0.03,Aéreo Normal,-6.57,18.97,5.21,Ken Dana,Salvador,59715,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1887,Small Box,0.37,2012-09-30
503,2674,19361,2012-09-23,Baixa,43,364.59,0.07,Aéreo Normal,-14.28,8.56,5.16,Valerie Takahito,Curitiba,33614,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Papel,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Wrap Bag,0.38,2012-09-30
504,3831,27300,2012-09-30,Não Especificada,27,55.68,0.04,Aéreo Normal,0.26,2.1,0.7,Stephanie Ulpright,São Paulo,44312,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2012-09-30
505,8068,57570,2012-09-28,Alta,27,1823.04,0.09,Transporte Rodoviário,-190.78,70.98,26.74,Daniel Raglin,Fátima do Sul,73064,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Mobiliário,Estantes,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2012-09-30
506,8069,57570,2012-09-28,Alta,15,675.23,0.1,Aéreo Normal,204.08,48.04,7.23,Daniel Raglin,Rio de Janeiro,5701,Rio de Janeiro,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1885,Small Box,0.37,2012-09-30
507,4837,34406,2012-09-28,Média,29,142.59,0.02,Aéreo Normal,-3.23,4.71,0.7,Eric Murdock,Recife,90301,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Elásticos,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2012-09-29
508,4168,29537,2012-09-19,Baixa,30,318.56,0.08,Aéreo Rápido,-30.97,10.89,4.5,Joni Sundaresam,Formosa,79701,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2012-09-28
509,5650,39972,2012-09-25,Não Especificada,19,97.06,0.05,Aéreo Normal,-7.36,5.06,2.99,Sheri Gordon,São Paulo,13440,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Wilson Jones Standard D-Ring Binders,Small Box,0.38,2012-09-28
510,7342,52320,2012-09-24,Baixa,41,112.6,0.1,Aéreo Normal,0.49,2.88,1.01,Roland Murray,Fortaleza,89031,Ceará,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,2012-09-28
511,3029,21792,2012-09-25,Não Especificada,26,362.76,0.09,Aéreo Normal,19.363,14.48,6.46,Pauline Webber,São Luís,88201,Maranhão,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2012-09-27
512,5222,37158,2012-09-22,Baixa,25,172.04,0.05,Aéreo Normal,-85.11,6.48,7.37,Anthony O'Donnell,João Pessoa,80027,Paraíba,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 210,Small Box,0.37,2012-09-27
513,5649,39972,2012-09-25,Não Especificada,36,138.59,0.01,Aéreo Normal,62.73,3.69,0.5,Sheri Gordon,São Paulo,14609,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 501,Small Box,0.38,2012-09-27
514,1605,11650,2012-09-24,Não Especificada,26,1090.4,0.06,Aéreo Normal,146.24,40.97,8.99,Valerie Mitchum,Vitória,21222,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,2012-09-26
515,4992,35554,2012-09-24,Não Especificada,34,4581.54,0.05,Transporte Rodoviário,-614.37,130.98,54.74,Darren Budd,Formosa,77520,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Estantes,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2012-09-26
516,5648,39972,2012-09-25,Não Especificada,35,224.58,0.03,Aéreo Normal,108.49,6.3,0.5,Sheri Gordon,São Paulo,14609,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 48,Small Box,0.39,2012-09-26
517,7162,51107,2012-09-25,Não Especificada,36,772.67,0.0,Aéreo Normal,286.86650000000003,21.38,2.99,Luke Foster,Vitória,4401,Espírito Santo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Trimflex™ Flexible Post Binders,Small Box,0.37,2012-09-26
518,7780,55655,2012-09-24,Baixa,33,3671.1414999999997,0.02,Aéreo Normal,995.085,125.99,8.99,Toby Grace,Itajaí,31313,Santa Catarina,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,StarTAC ST7868,Small Box,0.55,2012-09-26
519,518,3556,2012-09-22,Não Especificada,48,269.37,0.05,Aéreo Normal,-103.546,5.74,5.01,George Zrebassa,Belo Horizonte,2703,Minas Gerais,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Binder Posts,Small Box,0.39,2012-09-25
520,1604,11650,2012-09-24,Não Especificada,30,243.49,0.08,Aéreo Normal,-45.89,8.32,2.38,Valerie Mitchum,São Paulo,7628,São Paulo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2012-09-25
521,2373,17187,2012-09-23,Alta,4,2951.97,0.09,Transporte Rodoviário,-1890.3273,810.98,16.06,Bill Stewart,Formosa,78589,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,2012-09-25
522,2675,19361,2012-09-23,Baixa,21,535.57,0.05,Aéreo Normal,131.05,25.38,8.99,Valerie Takahito,Porto Alegre,29687,Rio Grande do Sul,Sul,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2012-09-25
